num;G_State;G_City;G_Study;A1_Gender;A10_LevInc;EduF;EduM;Rank;PaysVis;Nblang;VecuEtranger;D2_tot
5185;FRA;PAR;HEA;F;Inc2;4;3;Glo;Vis5;3lang;etra_N;challenge together work cosmopolite strongness
5186;FRA;PAR;HEA;M;Inc4;4;4;Nat;Vis5;2lang;etra_O;union ecology summit schengen space 
5187;FRA;PAR;HEA;F;Inc4;4;4;Nat;Vis_1a4;3lang;etra_N;sharing multiplicity exchanges  
5188;FRA;PAR;HEA;F;Inc3;4;4;Nat;Vis_1a4;3lang;etra_N;community euros politic economy sciences
5189;FRA;PAR;HEA;F;Inc4;4;4;Glo;Vis5;2lang;etra_N;european union france-germany agreement  
5190;FRA;PAR;HEA;F;Inc3;3;4;Nat;Vis5;4+lang;etra_N;euro schengen space parliament ecology 
5191;FRA;PAR;HEA;F;Inc3;3;3;Glo;Vis_1a4;3lang;etra_N;union ecology durable development  
5192;FRA;PAR;HEA;F;Inc4;4;4;Nat;Vis5;3lang;etra_O;euros knowledge western food cheese moderate weather
5193;FRA;PAR;HEA;M;Inc3;;3;Loc;Vis_1a4;4+lang;etra_O;history culture resemblance values christianity
6567;FRA;LIO;POL;F;Inc4;4;4;Nat;Vis5;0-1lang;etra_N;economic and politic territory identity culture  
6568;FRA;LIO;POL;M;Inc2;3;3;Mul;Vis5;4+lang;etra_N;colonialism reunification multi-states multi languages multicultural
6569;FRA;LIO;POL;M;Inc3;3;4;Sup;Vis5;4+lang;etra_O;peace economy free trade liberalism difficulties
6570;FRA;LIO;POL;M;Inc2;2;3;Nat;Vis5;3lang;etra_N;"peace institutional ""do-it-yourself"" liberalism hope aim ?"
6571;FRA;LIO;POL;F;Inc1;2;2;Sup;Vis_1a4;4+lang;etra_N;compromises debates circulation currency supranationality
6572;FRA;LIO;POL;F;Inc2;3;3;Nat;Vis5;4+lang;etra_O;union euro european treaties parliament
6573;FRA;LIO;POL;F;Inc2;4;4;Loc;Vis5;2lang;etra_N;capitalism social disparities delocalisation european union 
6574;FRA;LIO;POL;F;Inc2;2;2;Inf;Vis_1a4;3lang;etra_N;union developed countries old continent languages nationalities
6575;FRA;LIO;POL;M;Inc3;2;2;Loc;Vis5;3lang;etra_N;expansion peace liberalism integration compromises
6576;FRA;LIO;POL;M;Inc3;3;3;Nat;Vis5;2lang;etra_N;union continent   
6577;FRA;LIO;POL;M;Inc2;2;2;Mul;Vis_1a4;4+lang;etra_N;cooperation diversity construction future 
6578;FRA;LIO;POL;M;Inc4;4;4;Oth;Vis5;3lang;etra_O;hope future risk power freedom
6580;FRA;LIO;POL;M;Inc3;4;4;Glo;Vis5;2lang;etra_N;european union neo liberalism greek mythology artificial history
6581;FRA;LIO;POL;M;Inc3;3;3;Oth;Vis5;0-1lang;etra_N;nipo  non identified political object compromises space small continent  
6582;FRA;LIO;POL;M;Inc3;3;3;Loc;Vis_1a4;2lang;etra_N;uefa champions leagues european union continent  
6583;FRA;LIO;POL;M;Inc2;1;1;Loc;Vis_1a4;2lang;etra_N;champions leagues europe cup un  genova brussels strasbourg
6585;FRA;LIO;POL;F;Inc2;3;1;Sup;Vis5;3lang;etra_N;history geographical wolrd position politic and economic union diversity block
6587;FRA;LIO;POL;M;Inc2;3;1;Inf;Vis5;3lang;etra_N;continent economic union champions leagues  
6588;FRA;LIO;POL;F;Inc2;4;4;Nat;Vis_1a4;3lang;etra_N;old continent crack dry  pète sec economic liberalism  
6589;FRA;LIO;POL;M;Inc1;1;1;Nat;Vis_1a4;4+lang;etra_N;peace freedom solidarity history 
6590;FRA;LIO;POL;M;Inc1;2;2;Glo;Vis5;4+lang;etra_N;continent region diversity empire 
6592;FRA;LIO;POL;F;Inc2;1;1;Nat;Vis_1a4;4+lang;etra_N;continent europeanisation politic diversity exchanges
6593;FRA;LIO;POL;F;Inc3;3;4;Sup;Vis5;0-1lang;etra_N;liberalism capitalism rationalism individualism ethnocentrism
6594;FRA;LIO;POL;M;Inc3;4;4;Nat;Vis5;2lang;etra_N;peace capitalism imperialism inequalities ethnocentrism
6595;FRA;LIO;POL;F;Inc2;3;1;Glo;Vis_1a4;2lang;etra_O;markets dictatorships capitalism universal true ethnocentrism
6596;FRA;LIO;POL;M;Inc4;2;4;Nat;Vis_1a4;3lang;etra_N;continent union development  
6598;FRA;LIO;POL;F;Inc3;3;1;Loc;Vis5;4+lang;etra_O;human rights economy   
6599;FRA;LIO;POL;M;Inc2;3;3;Glo;Vis_1a4;3lang;etra_N;community inequality diversity  
6600;FRA;LIO;POL;M;Inc2;4;1;Glo;Vis5;3lang;etra_N;schengen    
6601;FRA;LIO;POL;F;Inc3;3;3;Glo;Vis5;3lang;etra_N;european union euro  currency maastricht continent identity
6602;FRA;LIO;POL;F;Inc3;3;3;Glo;Vis5;3lang;etra_N;community space exchanges  
6603;FRA;LIO;POL;F;Inc2;2;3;  .;Vis5;3lang;etra_N;cooperation freedom of movements union elections economic policy
6604;FRA;LIO;POL;F;Inc3;3;3;Glo;Vis5;3lang;etra_N;union communautarism capitalism history western
6605;FRA;LIO;POL;F;Inc2;3;3;Loc;Vis_1a4;3lang;etra_O;community liberalism space history nations
6606;FRA;LIO;POL;M;Inc2;;2;Oth;Vis_1a4;0-1lang;etra_N;peace technocraty democracy liberalism altermondialism
6607;FRA;LIO;POL;M;Inc2;1;1;Nat;Vis_1a4;4+lang;etra_N;freedom citizenship circulation politic trade
6608;FRA;LIO;POL;M;Inc2;2;2;Sup;Vis_1a4;3lang;etra_N;too much significations fo be defined or even represented according to me    
6609;FRA;LIO;POL;F;Inc2;2;;Nat;Vis_1a4;2lang;etra_N;euro culture history  
6610;FRA;LIO;POL;F;Inc3;3;3;Sup;Vis_1a4;2lang;etra_O;history capitalism empire war 
6611;FRA;LIO;POL;F;Inc3;2;2;Oth;Vis_1a4;3lang;etra_N;economy exchanges spaces cultures 
6612;FRA;LIO;POL;F;Inc2;2;2;Nat;Vis5;3lang;etra_N;occident triad european union history 
6613;FRA;LIO;POL;F;Inc3;4;4;Nat;Vis5;3lang;etra_N;european union occident borders schengen euro
6614;FRA;LIO;POL;F;Inc2;3;2;Nat;Vis_1a4;2lang;etra_N;continent european union catholicism world war 
6615;FRA;LIO;POL;F;Inc4;4;4;  .;Vis5;3lang;etra_N;community construction   
6616;FRA;PAR;POL;F;Inc2;2;2;Nat;Vis5;2lang;etra_N;supra nationalism right future community 
6617;FRA;PAR;POL;M;Inc1;1;1;Sup;Vis5;4+lang;etra_O;freedom space fortress   
6618;FRA;PAR;POL;F;Inc3;3;3;Loc;Vis5;3lang;etra_O;construction distance fuzzy very influent economic project not at all social
6619;FRA;PAR;POL;F;Inc3;3;4;Nat;Vis_1a4;4+lang;etra_O;history    
6620;FRA;PAR;POL;F;Inc3;3;3;Nat;Vis5;3lang;etra_N;liberalism  economic politic insufficient wealth inequalities
6621;FRA;PAR;POL;M;Inc1;1;1;Nat;Vis_1a4;4+lang;etra_N;travel economy tourism immigration cultures
6622;FRA;PAR;POL;M;Inc2;2;1;Mul;Vis_1a4;4+lang;etra_N;democracy human rights history peace 
6623;FRA;PAR;POL;F;Inc3;3;2;Mul;Vis_1a4;3lang;etra_N;union wars population nationalism nationality
6624;FRA;PAR;POL;F;Inc3;3;2;Nat;Vis5;3lang;etra_N;multiculturalism construction geographic area economy 
6625;FRA;PAR;POL;F;Inc3;3;3;Loc;Vis_1a4;3lang;etra_N;european union 27 complexity identity ? supranational
6626;FRA;PAR;POL;M;Inc3;1;3;Nat;Vis5;2lang;etra_N;incoherency power impotence economy market
6627;FRA;PAR;POL;M;Inc2;4;3;Nat;Vis5;2lang;etra_N;occident freedom reason litterature greec and judeo christian heritage
6628;FRA;PAR;POL;F;Inc4;4;4;Loc;Vis5;4+lang;etra_N;blue union economy democracy war
6629;FRA;PAR;POL;F;Inc2;3;3;Nat;Vis5;3lang;etra_N;no word long text    
6631;FRA;PAR;POL;M;Inc2;2;2;Nat;Vis_1a4;3lang;etra_N;past hope culture future 
6632;FRA;PAR;POL;M;Inc4;4;4;Nat;Vis5;3lang;etra_O;from atlantic to ural continent economic problem discord
6633;FRA;PAR;POL;M;Inc3;3;4;Nat;Vis5;4+lang;etra_N;union football community parliament directives
6634;FRA;PAR;POL;M;Inc3;4;4;Nat;Vis5;3lang;etra_N;european union history old continent occident wealth
6635;FRA;PAR;POL;F;Inc3;4;4;Mul;Vis5;3lang;etra_N;union diversity culture  
6636;FRA;PAR;POL;M;Inc3;3;3;Nat;Vis5;3lang;etra_N;union nations history future openness
6637;FRA;PAR;POL;M;Inc3;3;3;Nat;Vis_1a4;3lang;etra_N;geography politic and religious culture   
6638;FRA;PAR;POL;M;Inc4;3;4;Loc;Vis5;3lang;etra_O;fuzzy wish to do well sovereignty transfer heterogeneity project
6639;FRA;PAR;POL;F;Inc1;1;1;Nat;Vis5;2lang;etra_N;union cooperation sharing common interest 
6640;FRA;PAR;POL;M;Inc2;2;3;Nat;Vis5;3lang;etra_N;progress democracy wealth economic power 
6641;FRA;PAR;POL;F;Inc1;2;3;Nat;Vis5;4+lang;etra_N;cultural diversity politic unity will  
6642;FRA;PAR;POL;M;Inc2;;4;Glo;Vis5;3lang;etra_N;democracy fortress  bad sense excluding rich ignorante
6643;FRA;PAR;POL;M;Inc2;2;2;Mul;Vis_1a4;3lang;etra_N;history future identity politic model
6644;FRA;PAR;POL;M;Inc3;3;3;Nat;Vis5;3lang;etra_N;antic greece democracy enlightenment christian origins 
6645;FRA;PAR;POL;F;Inc3;4;3;Glo;Vis5;4+lang;etra_O;union supranationality continent influence occident
6646;FRA;PAR;POL;M;Inc3;2;4;Mul;Vis5;4+lang;etra_O;beethoven occidental civilization freedom tolerance progress
6647;FRA;PAR;POL;F;Inc3;4;4;Mul;Vis5;3lang;etra_N;multicultural fondamental freedoms human rights solidarity coherence
6648;FRA;PAR;POL;F;Inc4;4;3;Loc;Vis5;3lang;etra_N;culture democracy liberalism history 
6649;FRA;PAR;POL;F;Inc2;;1;Nat;Vis5;3lang;etra_N;occident prosperity freedom tolerance nationality
6650;FRA;PAR;POL;M;Inc3;3;3;Loc;Vis5;2lang;etra_O;european union euro brussels world war strasbourg
6651;FRA;PAR;POL;F;Inc3;4;4;Nat;Vis5;3lang;etra_O;opacity efficacity historical necessity crisis economic
8142;FRA;LEH;SHS;F;Inc2;1;1;Nat;Vis_1a4;3lang;etra_N;euro    
8144;FRA;LEH;SHS;F;Inc2;3;3;Nat;Vis_1a4;2lang;etra_N;developed individual   
8145;FRA;LEH;SHS;F;Inc1;1;1;Nat;Vis_O;2lang;etra_N;union    
8146;FRA;LEH;SHS;M;Inc1;1;1;Glo;Vis_1a4;3lang;etra_N;occident partnership schengen christianity free trade
8147;FRA;LEH;SHS;F;Inc2;2;3;Nat;Vis_1a4;3lang;etra_N;european union    
8148;FRA;LEH;SHS;M;Inc1;2;2;Nat;Vis5;3lang;etra_N;power sharing common to grow exchanges
8149;FRA;LEH;SHS;F;Inc1;1;1;Glo;Vis_1a4;4+lang;etra_N;solidarity citizenship sharing  
8151;FRA;LEH;SHS;F;Inc1;1;1;Loc;Vis_1a4;3lang;etra_N;european union euro continent rich diversity
8152;FRA;LEH;SHS;F;Inc1;1;1;Glo;Vis5;3lang;etra_N;diversity wealth conflict inequality 
8154;FRA;LEH;SHS;F;Inc1;1;1;Sup;Vis_1a4;2lang;etra_N;european union enlargement   
8155;FRA;LEH;SHS;F;Inc2;1;1;Loc;Vis_1a4;4+lang;etra_N;developed countries rich cultural european union enlargement
8156;FRA;LEH;SHS;F;Inc1;1;1;Nat;Vis5;3lang;etra_N;helps disorganization exchanges currency contribution
8157;FRA;LEH;SHS;F;Inc1;1;1;Nat;Vis5;2lang;etra_O;euro common market globalization schengen space 
8158;FRA;LEH;SHS;M;Inc1;1;1;Glo;Vis_1a4;2lang;etra_N;union free trade constitution identity goods and people circulation
8159;FRA;LEH;SHS;M;Inc1;1;1;Glo;Vis_1a4;2lang;etra_N;european union free circulation common culture  
8160;FRA;LEH;SHS;M;Inc1;1;1;Nat;Vis_1a4;2lang;etra_N;religious and economic unity    
8161;FRA;LEH;SHS;M;Inc1;1;1;Loc;Vis5;4+lang;etra_N;power diversity culture religion unity
8162;FRA;LEH;SHS;M;Inc2;1;1;Nat;Vis5;4+lang;etra_N;unity power exchanges economic and political weight 
8163;FRA;LEH;SHS;F;;;;Sup;Vis5;3lang;etra_N;opening cooperation moblity exchanges power
8164;FRA;LEH;SHS;F;Inc1;1;1;Nat;Vis_1a4;4+lang;etra_N;democracy exchanges power  
8165;FRA;LEH;SHS;M;Inc1;1;1;Loc;Vis_1a4;2lang;etra_N;freedom democracy inequalities culture 
8166;FRA;LEH;SHS;M;Inc3;3;4;Sup;Vis5;2lang;etra_O;way of life culture   
8168;FRA;LEH;SHS;F;Inc1;1;1;Inf;Vis5;3lang;etra_N;free circulation unity diversity sharing 
8169;FRA;LEH;SHS;F;Inc1;1;1;Nat;Vis_1a4;2lang;etra_N;sharing solidarity mutual aid  
8170;FRA;LEH;SHS;F;Inc1;1;1;Nat;Vis_1a4;2lang;etra_O;history unity people diversity   
8171;FRA;LEH;SHS;M;Inc1;1;2;Nat;Vis_O;2lang;etra_N;paris london euro pac free trade
8173;FRA;LEH;SHS;F;Inc3;4;4;Glo;Vis5;3lang;etra_O;union mix extension  
8178;FRA;LEH;SHS;M;Inc1;2;2;Loc;Vis5;2lang;etra_N;euro geography barroso union power
8179;FRA;LEH;SHS;F;Inc2;2;2;Loc;Vis5;2lang;etra_N;crisis schengen   
8180;FRA;LEH;SHS;F;Inc1;1;2;Inf;Vis_1a4;3lang;etra_N;union euro power  
8181;FRA;LEH;SHS;F;Inc2;1;1;Nat;Vis_O;2lang;etra_N;exchanges cooperation union unuseful 
8182;FRA;LEH;SHS;M;Inc4;1;1;Loc;Vis5;3lang;etra_N;"strasbourg unique currency world crisis milk producers crisis  thank you europa and brussels ! bullsheet  ""bidon"""
8183;FRA;LEH;SHS;F;Inc3;3;3;Inf;Vis_1a4;2lang;etra_N;culture language will to live together economy borders same continent
8184;FRA;LEH;SHS;M;Inc3;3;4;Nat;Vis5;2lang;etra_O;wealth christian freedom  
8186;FRA;LEH;SHS;F;Inc2;1;1;Nat;Vis_1a4;3lang;etra_N;european union schengen area euro  
8187;FRA;LEH;SHS;M;Inc3;4;4;Loc;Vis_1a4;4+lang;etra_N;history    
8192;FRA;LEH;SHS;F;Inc1;2;2;Sup;Vis5;3lang;etra_N;diversity culture tradition open minded 
8193;FRA;LEH;SHS;M;Inc1;1;1;Glo;Vis_1a4;4+lang;etra_N;power glory tradition unity old continent
8194;FRA;LEH;SHS;F;Inc1;2;;  .;Vis_O;3lang;etra_N;culture diversity   
8195;FRA;LEH;SHS;M;Inc2;3;4;Glo;Vis5;4+lang;etra_N;fuzzy area    
8196;FRA;LEH;SHS;M;Inc1;1;1;Glo;Vis_1a4;0-1lang;etra_N;european union    
8197;FRA;LEH;SHS;F;Inc1;1;1;Nat;Vis5;4+lang;etra_N;unity territory   
8200;FRA;LEH;SHS;F;Inc2;3;3;Glo;Vis5;2lang;etra_N;west old continent history inequality travel
8201;FRA;LEH;SHS;F;Inc2;3;4;Nat;Vis_1a4;0-1lang;etra_N;westernisation rich countries   
8202;FRA;LEH;SHS;F;Inc2;2;2;Loc;Vis_1a4;2lang;etra_N;27 union problems  
8204;FRA;LIO;SHS;F;Inc1;4;3;Nat;Vis_1a4;3lang;etra_N;power diversity aging wealth exchange
8205;FRA;LIO;SHS;F;Inc3;3;3;Loc;Vis_1a4;3lang;etra_N;power inequalities differencies  
8206;FRA;LIO;SHS;M;Inc3;4;4;Nat;Vis5;3lang;etra_N;old world kaleidoscope brussels  
8207;FRA;LIO;SHS;F;Inc3;2;2;Loc;Vis5;4+lang;etra_N;continent european union euro union 
8209;FRA;LIO;SHS;F;Inc3;3;3;Loc;Vis_1a4;4+lang;etra_N;partnership euro exchange inequalities 
8210;FRA;LIO;SHS;M;Inc2;3;3;Glo;Vis_1a4;3lang;etra_O;mass of little crowded countries patchwork   
8211;FRA;LIO;SHS;F;Inc2;3;2;Loc;Vis_1a4;3lang;etra_N;continent union euro  
8212;FRA;LIO;SHS;M;Inc3;3;3;Loc;Vis_1a4;3lang;etra_N;cohesion economic space conflictual delimitation mediterranean space  ump
8213;FRA;LIO;SHS;M;Inc3;3;3;Glo;Vis_1a4;2lang;etra_N;free movement exchange common politic diversity
8214;FRA;LIO;SHS;M;Inc3;1;3;Nat;Vis5;2lang;etra_N;christian developed human rights triad white
8215;FRA;LIO;SHS;M;Inc3;2;3;Nat;Vis_1a4;4+lang;etra_N;modernity freedom inequalities imperialism culture
8216;FRA;LIO;SHS;F;Inc2;2;2;Glo;Vis_1a4;4+lang;etra_N;hope    
8218;FRA;LIO;SHS;F;Inc2;2;2;Loc;Vis5;0-1lang;etra_N;continent european union   
8219;FRA;LIO;SHS;F;Inc3;3;3;Nat;Vis5;2lang;etra_O;old continent europe synonymous of full of history territory common history  
8220;FRA;LIO;SHS;F;Inc3;3;3;Sup;Vis5;3lang;etra_N;union free movement choice community peace
8221;FRA;LIO;SHS;F;Inc3;3;2;Loc;Vis_1a4;4+lang;etra_N;pluralism diversity cultures openness disorder
8222;FRA;LIO;SHS;F;;3;3;Glo;Vis_1a4;4+lang;etra_O;little developed organized  
8224;FRA;LIO;SHS;M;Inc3;3;3;Nat;Vis5;2lang;etra_N;economy together unite euro power
8225;FRA;LIO;SHS;F;Inc3;3;4;Nat;Vis5;4+lang;etra_O;history freedom openness integration community
8226;FRA;LIO;SHS;F;Inc2;3;3;Nat;Vis5;3lang;etra_N;european union continent culture history future
8227;FRA;LIO;SHS;M;Inc2;3;2;Nat;Vis_1a4;4+lang;etra_N;big joke    
8228;FRA;LIO;SHS;F;Inc3;3;3;Inf;Vis_1a4;4+lang;etra_N;diversity communities differencies together 
8229;FRA;LIO;SHS;F;Inc2;3;3;Loc;Vis_1a4;3lang;etra_N;freedom economic market politic power melting pot
8230;FRA;LIO;SHS;F;Inc3;3;3;Nat;Vis5;2lang;etra_N;european community union culture future 
8231;FRA;LIO;SHS;F;Inc1;2;1;Loc;Vis_1a4;3lang;etra_N;association peace democracy power solidarity
8232;FRA;LIO;SHS;M;Inc3;3;3;Loc;Vis5;4+lang;etra_N;european union together   
8233;FRA;LIO;SHS;F;Inc2;2;1;Glo;Vis5;2lang;etra_N;politic liberal economy geographic area diversity multiculturalism
8235;FRA;PAR;SHS;F;Inc2;2;2;Inf;Vis_1a4;3lang;etra_N;entity individual paradox  
8236;FRA;PAR;SHS;M;Inc3;2;3;Nat;Vis_1a4;2lang;etra_N;politics borders culture trade influence
8237;FRA;PAR;SHS;F;Inc2;2;2;Loc;Vis5;0-1lang;etra_N;union borders territory global 
8240;FRA;PAR;SHS;M;Inc3;4;4;Nat;Vis_1a4;4+lang;etra_N;european union erasmus   
8241;FRA;PAR;SHS;F;Inc2;2;3;Nat;Vis_1a4;3lang;etra_N;european union continent space  
8242;FRA;PAR;SHS;M;Inc3;3;2;Nat;Vis5;4+lang;etra_N;culture humanism diversity wealth 
8243;FRA;PAR;SHS;M;Inc1;2;3;Inf;Vis5;0-1lang;etra_N;union small blurred  
8244;FRA;PAR;SHS;F;Inc3;3;3;Glo;Vis_1a4;3lang;etra_N;history peace union identity development
8245;FRA;PAR;SHS;M;Inc2;2;2;Inf;Vis_1a4;3lang;etra_N;cultural heritage history   
8246;FRA;PAR;SHS;F;Inc3;3;2;Nat;Vis_1a4;3lang;etra_N;old continent european union culture  
8247;FRA;PAR;SHS;F;Inc3;4;3;Glo;Vis_1a4;3lang;etra_N;balance exchange tradition the occident conflict
8248;FRA;PAR;SHS;F;Inc2;4;4;Nat;Vis_1a4;4+lang;etra_O;cultural union power heterogeneity mixture 
8249;FRA;PAR;SHS;F;Inc3;4;3;Mul;Vis_1a4;3lang;etra_O;economically developed common heritage modern urban developed transport network
8250;FRA;PAR;SHS;M;Inc3;2;2;Nat;Vis5;3lang;etra_N;economic old young social divided
8251;FRA;PAR;SHS;F;Inc2;3;3;Oth;Vis5;3lang;etra_N;union diversity euro multilingual differences
8252;FRA;PAR;SHS;F;Inc2;2;3;Inf;Vis_1a4;4+lang;etra_N;diversity differences willpower block 
8253;FRA;PAR;SHS;F;Inc2;2;3;Nat;Vis_1a4;3lang;etra_N;union schengen exchanges continent 
8254;FRA;PAR;SHS;M;Inc4;2;2;Glo;Vis5;3lang;etra_O;history culture wealth civilization diversity
8255;FRA;PAR;SHS;F;Inc3;3;3;Nat;Vis5;2lang;etra_N;history culture economy  
8256;FRA;PAR;SHS;F;Inc4;3;3;Nat;Vis5;4+lang;etra_N;european union common history and culture euro mondial wars 
8257;FRA;PAR;SHS;M;Inc3;4;4;Inf;Vis5;0-1lang;etra_N;wealth proximity power  
8258;FRA;PAR;SHS;M;Inc2;1;3;Sup;Vis5;4+lang;etra_N;wide multiple history war association
8259;FRA;PAR;SHS;F;Inc2;2;3;Nat;Vis_1a4;2lang;etra_N;western global power   
8260;FRA;PAR;SHS;F;Inc2;2;1;Loc;Vis5;2lang;etra_N;monetary union common past european  
8261;FRA;PAR;SHS;M;Inc2;2;3;Glo;Vis_O;2lang;etra_N;most of the european countries are well developed countries well cultured well educated good economic status    
8262;FRA;PAR;SHS;M;Inc3;3;2;Nat;Vis_1a4;2lang;etra_N;old continent union   
8263;FRA;PAR;SHS;F;Inc3;4;4;Nat;Vis_1a4;2lang;etra_N;culture identity community difficulty conflict
8264;FRA;PAR;SHS;M;Inc3;1;2;Glo;Vis5;3lang;etra_N;continent trade union old pride
8265;FRA;PAR;SHS;F;Inc4;3;4;Glo;Vis5;3lang;etra_O;old continent culture history  
8266;FRA;PAR;SHS;F;Inc3;4;4;Glo;Vis5;3lang;etra_N;trades differences cultures old continent 
8267;FRA;PAR;SHS;M;Inc3;3;3;Nat;Vis_1a4;3lang;etra_N;peace utopia economy federalism power
8268;FRA;PAR;SHS;F;Inc2;4;2;Nat;Vis5;3lang;etra_N;union euro history power business
8269;FRA;PAR;SHS;M;Inc3;4;3;Oth;Vis5;3lang;etra_N;union divizion interests projects 
8270;FRA;PAR;SHS;F;Inc3;3;3;Sup;Vis5;3lang;etra_N;democracy freedom culture opening complexity
8271;FRA;PAR;SHS;M;;1;1;Loc;Vis_1a4;2lang;etra_N;developed country it is a very good country it is a well tourist place  
8272;FRA;PAR;SHS;M;Inc3;3;3;Inf;Vis5;2lang;etra_N;untidy inequality   
8273;FRA;PAR;SHS;F;Inc2;3;2;Nat;Vis_1a4;2lang;etra_N;economy trade development  
8274;FRA;PAR;SHS;F;;;1;Sup;Vis5;2lang;etra_N;schengen space euro french-german brussels interail
8275;FRA;PAR;SHS;M;Inc4;4;3;Loc;Vis5;2lang;etra_N;union referendum the mediterranean  
8276;FRA;PAR;SHS;F;Inc1;;;  .;Vis_1a4;3lang;etra_N;open but closed well-balanced ? mobility trade 
8277;FRA;PAR;SHS;M;Inc3;3;2;Glo;Vis_1a4;2lang;etra_N;union continent history  
8278;FRA;PAR;SHS;M;Inc3;4;4;Nat;Vis5;4+lang;etra_O;union western capitalist economy influence 
8279;FRA;PAR;SHS;F;Inc2;3;3;Nat;Vis5;2lang;etra_N;policy democracy liberalism power debate
8280;FRA;PAR;SHS;F;Inc3;2;2;Sup;Vis_1a4;3lang;etra_N;small diversity interesting  
8281;FRA;PAR;SHS;M;Inc2;1;2;Nat;Vis5;3lang;etra_N;brussels european flag history wars napoleon
8282;FRA;PAR;SHS;F;Inc4;3;3;Glo;Vis_1a4;2lang;etra_N;union    
908;PRT;CBP;ART;F;Inc4;2;3;Glo;Vis5;3lang;etra_O;development exploitation culture art education
909;PRT;CBP;ART;M;Inc3;4;4;Glo;Vis_1a4;3lang;etra_N;old continent union goddess divinity 
910;PRT;CBP;ART;M;Inc1;2;1;Glo;Vis_1a4;3lang;etra_N;history great wars european union stars single market
911;PRT;CBP;ART;M;Inc2;2;3;Sup;Vis_1a4;4+lang;etra_N;community citizenship union european world wars
912;PRT;CBP;ART;F;Inc3;4;4;Nat;Vis_1a4;4+lang;etra_O;civilization old world illustration power discrimination
913;PRT;CBP;ART;F;Inc2;2;1;Glo;Vis_1a4;2lang;etra_N;old continent    
914;PRT;CBP;ART;F;Inc2;3;2;Loc;Vis_1a4;2lang;etra_N;inequality european union euro  
915;PRT;CBP;ART;M;Inc2;3;4;Loc;Vis_O;3lang;etra_N;good level of life culture   
916;PRT;CBP;ART;F;Inc2;2;3;Glo;Vis_1a4;3lang;etra_N;romans greeks european union euro old world
917;PRT;CBP;ART;F;Inc4;4;4;Inf;Vis5;3lang;etra_N;stability euro  single coin culture attractive many types of tradition and cultural beauty
918;PRT;CBP;ART;M;Inc2;1;4;Loc;Vis_1a4;4+lang;etra_N;occident greco-roman culture   
919;PRT;CBP;ART;M;Inc3;3;3;Nat;Vis_1a4;4+lang;etra_N;new empire economic prosperity socialist capitalism  
920;PRT;CBP;ART;F;Inc1;2;4;Glo;Vis_1a4;0-1lang;etra_N;politically organized group    
921;PRT;CBP;ART;F;Inc2;2;2;Glo;Vis_1a4;2lang;etra_N;second worldwide great power developed countries   
922;PRT;CBP;ART;F;Inc2;1;1;Glo;Vis_1a4;3lang;etra_N;knowledge culture   
923;PRT;CBP;ART;F;Inc2;1;1;Glo;Vis_O;3lang;etra_N;culture arts economy european union politics
924;PRT;CBP;ART;F;Inc2;2;1;Glo;Vis_1a4;2lang;etra_N;civilization    
925;PRT;CBP;ART;F;Inc2;2;2;Glo;Vis_O;2lang;etra_N;union of several countries    
926;PRT;CBP;ART;M;Inc3;3;3;Loc;Vis_1a4;3lang;etra_N;euro single coin economic history  
927;PRT;CBP;ART;M;Inc1;1;1;Loc;Vis_1a4;2lang;etra_O;single state common state   
928;PRT;CBP;ART;M;Inc2;1;1;Glo;Vis_O;4+lang;etra_N;economic success political stability active democracy social justice freedom of religion
929;PRT;EVR;ART;M;Inc2;3;;Loc;Vis_1a4;3lang;etra_N;culture history traditional world war diversity
930;PRT;EVR;ART;M;Inc2;3;2;Nat;Vis_1a4;2lang;etra_N;development culture art nations peace
931;PRT;EVR;ART;F;Inc1;2;2;Loc;Vis_1a4;4+lang;etra_N;euro    
932;PRT;EVR;ART;M;Inc3;3;2;Loc;Vis_1a4;2lang;etra_N;football politics   
933;PRT;EVR;ART;F;Inc2;4;4;Loc;Vis_1a4;2lang;etra_N;almost union    
934;PRT;EVR;ART;M;Inc3;3;3;Loc;Vis5;4+lang;etra_O;union cooperation economy culture society
935;PRT;EVR;ART;M;Inc2;1;3;Nat;Vis_1a4;2lang;etra_N;history modernity culture future 
936;PRT;EVR;ART;F;Inc2;3;3;Glo;Vis5;3lang;etra_O;mixture of cultures    
937;PRT;EVR;ART;M;Inc2;3;3;Glo;Vis_1a4;3lang;etra_N;union continent   
938;PRT;EVR;ART;F;Inc2;2;1;Glo;Vis_1a4;2lang;etra_N;pseudo- evolution    
939;PRT;EVR;ART;M;Inc1;1;1;Loc;Vis_1a4;3lang;etra_N;injustice poverty contrasts destruction retaliation
940;PRT;EVR;ART;M;Inc2;4;2;Inf;Vis5;4+lang;etra_O;common politics heterogeneity multiple identities  
941;PRT;EVR;ART;F;Inc2;2;2;Glo;Vis_1a4;3lang;etra_N;union euro languages tourism culture
942;PRT;EVR;ART;M;Inc4;4;4;Nat;Vis5;2lang;etra_O;euro language temperature religion union
943;PRT;EVR;ART;M;Inc2;2;3;Sup;Vis5;3lang;etra_O;opportunities equality cooperation culture peace
944;PRT;EVR;ART;F;Inc3;3;3;Glo;Vis_1a4;2lang;etra_N;euro portugal diversity boot cheese
