num;G_State;G_City;G_Study;A1_Gender;A10_LevInc;A11_LevEdu_f;A12_LevEdu_m;A13_Rank1;PaysVis;Mixit;Nblang;VecuEtranger;D2_tot
1878;CHN;SHA;BUS;M;Inc2;EduF2;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;small rich fashionable developed 
1879;CHN;SHA;BUS;M;Inc2;EduF3;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;developed aging society   
1880;CHN;SHA;BUS;M;Inc3;EduF3;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;rich fashionable democratic  
1881;CHN;SHA;BUS;M;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_O;2lang;Vecu_etra_N;rich fashionable strong  
1882;CHN;SHA;BUS;M;Inc3;EduF4;EduM4;(3) Nat;Nb_Vis5;Mixit_N;4+lang;Vecu_etra_O;aryan the second world war developed  
1883;CHN;SHA;BUS;M;Inc2;EduF2;EduM2;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;fashion elegance noble developed 
1884;CHN;SHA;BUS;M;Inc2;EduF3;EduM3;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;good environment small place a few of people  
1885;CHN;SHA;BUS;M;Inc2;EduF4;EduM1;(3) Nat;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;developed luxuriant timeworn pluralism 
1886;CHN;SHA;BUS;M;Inc2;EduF2;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;civilization self-discipline rich easy and comfortable 
1887;CHN;SHA;BUS;M;Inc2;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;economically advanced high social welfare good natural environment equality fair
1888;CHN;SHA;BUS;M;Inc2;EduF3;EduM3;(4) Sup;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;developed peaceful high social security good environment small people
1889;CHN;SHA;BUS;M;Inc2;EduF2;EduM4;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;economically advanced democracy good environment high welfare 
1890;CHN;SHA;BUS;M;Inc1;EduF3;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;rich harmonious democracy rich and varied richccivilization
1891;CHN;SHA;BUS;M;Inc1;EduF3;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;developed many contradictions good environment small lacking natural resources
1892;CHN;SHA;BUS;F;Inc2;EduF3;EduM2;(2) Inf;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;romantic beautiful clean rich 
1893;CHN;SHA;BUS;F;Inc2;EduF2;EduM3;(2) Inf;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;developed environmental protection ancient  
1894;CHN;SHA;BUS;F;Inc2;EduF1;EduM3;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;tranquil graceful slow romantic mysterious
1895;CHN;SHA;BUS;F;Inc2;EduF3;EduM3;(2) Inf;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;ancient romantic mysterious steady 
1896;CHN;SHA;BUS;F;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;quiet rich graceful gentlemanlike 
1897;CHN;SHA;BUS;F;Inc2;EduF3;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;small good welfare a past financial centre  
1898;CHN;SHA;BUS;F;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;peaceful sluggish rich romantic 
1899;CHN;SHA;BUS;F;Inc3;EduF3;EduM3;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;economic integration collaborative development benefit together  
1900;CHN;SHA;BUS;F;Inc2;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;ancient advanced civilized starchiness regard oneself as infallible
1901;CHN;SHA;BUS;F;Inc3;EduF2;EduM2;(2) Inf;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;join forces graceful sedate harsh preciseness
1902;CHN;SHA;BUS;F;Inc3;EduF4;EduM4;(6) Oth;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;developed clean civilized  
1903;CHN;SHA;BUS;F;Inc3;EduF4;EduM4;(2) Inf;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;low keyed luxury be in perfect order developed 
1904;CHN;SHA;BUS;F;Inc2;EduF2;EduM3;(6) Oth;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;moderate pluralism love sea quiet sunflower
1905;CHN;SHA;BUS;F;Inc3;EduF3;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;civilization classical elegance glorious 
1906;CHN;SHA;BUS;F;Inc3;EduF3;EduM3;(5) Glo;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;rich relaxed lie fallow stable 
1907;CHN;SHA;BUS;F;Inc2;EduF2;EduM2;(2) Inf;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;developed freedom advanced  
1908;CHN;SHA;BUS;F;Inc2;EduF3;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;advanced technology good welfare aging economically advanced 
1909;CHN;SHA;BUS;F;Inc3;EduF3;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;romantic developed freedom  
1910;CHN;SHA;BUS;F;Inc2;EduF2;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;graceful classical advanced  
1911;CHN;SHA;BUS;F;Inc3;EduF3;EduM3;(7)Mul;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;developed beautiful landscape rich high welfare 
1912;CHN;SHA;BUS;F;Inc1;EduF2;EduM3;(2) Inf;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;developed lie fallow beautiful romantic civilized
1913;CHN;SHA;BUS;F;Inc2;EduF2;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;faddish developed tourist resort  
1914;CHN;SHA;BUS;F;Inc2;EduF2;EduM2;(2) Inf;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;comfortable abundant   
1915;CHN;SHA;BUS;F;Inc2;EduF3;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;white developed architect of the war  
1916;CHN;SHA;BUS;F;Inc2;EduF3;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;ancient cultural old fashioned romantic 
1917;CHN;WUH;BUS;F;Inc2;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;warmth snug development friendly opportunity
1918;CHN;WUH;BUS;M;Inc1;EduF1;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;passion developed beautiful multivariant freedom
1919;CHN;WUH;BUS;F;Inc2;EduF3;EduM2;(2) Inf;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;harmonious romantic easy and comfortable freedom 
1920;CHN;WUH;BUS;F;Inc3;EduF2;EduM3;(7)Mul;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;romantic freedom competition environmental protection stable
1921;CHN;WUH;BUS;F;Inc3;EduF2;EduM3;(7)Mul;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;physical freedom competition environmental protection orderly
1923;CHN;WUH;BUS;F;Inc2;EduF4;EduM4;(1) Loc;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;rich exoteric the great powers  
1924;CHN;WUH;BUS;F;Inc2;EduF2;EduM2;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;cold rich resourceful  
1926;CHN;WUH;BUS;F;Inc3;EduF4;EduM3;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;advanced casual   
1927;CHN;WUH;BUS;F;Inc2;EduF1;EduM2;(2) Inf;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;sentiment rich beautiful  
1928;CHN;WUH;BUS;F;;EduF2;;(7)Mul;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;economically advanced    
1929;CHN;WUH;BUS;F;Inc2;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;beautiful full-bodied artistic atmosphere economically advanced highly standard of living 
1930;CHN;WUH;BUS;F;Inc2;EduF3;EduM3;(7)Mul;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;beautiful romantic agreeable climate developed populous
1931;CHN;WUH;BUS;F;Inc2;EduF1;EduM1;(7)Mul;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;moist developed   
1932;CHN;WUH;BUS;F;;EduF1;EduM2;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;rich casual fashion modern 
1933;CHN;WUH;BUS;F;Inc2;EduF2;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;rich powerful civilized democratic freedom
1934;CHN;WUH;BUS;F;Inc2;EduF2;EduM4;(5) Glo;Nb_Vis_O;Mixit_N;4+lang;Vecu_etra_N;generous welfare negative population growth economically advanced high quality of the life excellent surroundings
1935;CHN;WUH;BUS;F;Inc1;EduF2;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;pretty and dazzling gorgeous personality polyphyly mystical
1936;CHN;WUH;BUS;F;Inc2;EduF1;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;developed advanced on-limits distinguishing education features the origin of capitalism
1937;CHN;WUH;BUS;F;Inc2;EduF2;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;climatic optimum calm and orderly rich fine freedom
1938;CHN;WUH;BUS;M;Inc1;EduF1;EduM1;      .;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;fashion classic glorious  
1939;CHN;WUH;BUS;M;Inc1;EduF1;EduM1;(2) Inf;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;ocean forest castle  
1940;CHN;WUH;BUS;M;Inc1;EduF2;EduM2;(2) Inf;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;developed low-down regard oneself as infallible ugly 
1941;CHN;WUH;BUS;M;Inc2;EduF1;EduM3;(7)Mul;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;barbarous rough artificial work exclusively for profit 
1942;CHN;WUH;BUS;M;Inc1;EduF1;EduM1;(7)Mul;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;gentle rich deep human qualities romantic 
1943;CHN;WUH;BUS;M;Inc1;EduF1;EduM1;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;developed civilized convenient democratic 
1944;CHN;WUH;BUS;M;Inc1;EduF4;EduM2;      .;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;white beauty in latvia aegean sea mediterranean sea 
1945;CHN;WUH;BUS;M;Inc1;EduF3;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;rational civilized on-limits supremacy extreme
1946;CHN;WUH;BUS;M;Inc2;EduF2;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;developed excellent surroundings tax avoidance  
1947;CHN;WUH;BUS;M;Inc3;EduF3;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;beautiful unique mix widening gap between rich and poor 
1948;CHN;WUH;BUS;M;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;cracked chickenshit   
1949;CHN;WUH;BUS;M;Inc1;EduF2;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;chaos and colourful irregularity unique  
1950;CHN;WUH;BUS;M;Inc2;EduF2;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;rich polarize developed exploit contaminative
1951;CHN;WUH;BUS;M;Inc1;EduF1;EduM2;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;developed romantic high welfare  
1952;CHN;WUH;BUS;M;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;literature and art conservative united faction 
1953;CHN;WUH;BUS;M;Inc2;EduF2;EduM2;(7)Mul;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;developed romantic   
1954;CHN;WUH;BUS;M;Inc1;EduF2;EduM2;(2) Inf;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;economically advanced excellent surroundings   
1955;CHN;WUH;BUS;M;Inc2;EduF2;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;classical beautiful scenery peaceful neatly 
1956;CHN;WUH;BUS;F;Inc1;EduF1;EduM2;(7)Mul;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;peaceful developed graceful hypocritical 
1960;CMR;BUA;BUS;F;Inc3;EduF3;EduM3;(6) Oth;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;bush developed world highly industrialized nations  
1961;CMR;BUA;BUS;F;Inc2;EduF4;EduM4;(1) Loc;Nb_Vis_1a4;Mixit_N;0-1lang;Vecu_etra_N;developed world hightly industrialized nations   
1962;CMR;BUA;BUS;F;Inc3;EduF1;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;continent    
1963;CMR;BUA;BUS;M;Inc2;EduF2;EduM2;(1) Loc;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_O;the world's smallest continent    
1964;CMR;BUA;BUS;M;Inc1;EduF4;EduM4;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;continent    
1965;CMR;BUA;BUS;F;Inc1;EduF1;EduM1;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;advanced high level of literacy high income  
1966;CMR;BUA;BUS;M;Inc1;EduF2;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;economically developed countries    
1967;CMR;BUA;BUS;M;Inc2;EduF3;EduM3;(4) Sup;Nb_Vis_O;Mixit_N;4+lang;Vecu_etra_N;advanced continent    
1968;CMR;BUA;BUS;M;Inc1;EduF4;EduM4;(7)Mul;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;economically politicaly socio-culturally developed    
1969;CMR;BUA;BUS;M;Inc3;EduF3;EduM4;(3) Nat;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;imperialist dependent developed segregation self centered
1970;CMR;BUA;BUS;F;Inc3;EduF1;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;developed    
1972;CMR;BUA;BUS;F;Inc3;EduF1;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;highly developed industrial and mechanised   
1973;CMR;BUA;BUS;F;Inc2;EduF1;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;highly populate highly industrialized living and affluence good communication networld 
1975;CMR;BUA;BUS;F;Inc2;EduF1;EduM1;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;all parts are developed    
1979;CMR;BUA;BUS;F;Inc3;EduF3;EduM3;(5) Glo;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;developed    
1980;CMR;BUA;BUS;M;Inc1;EduF1;EduM4;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;highly industrialized nations    
1983;CMR;BUA;BUS;F;Inc1;EduF1;EduM1;(4) Sup;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;industrious developed urbanised modern economic
1984;CMR;BUA;BUS;M;Inc2;EduF1;EduM2;(5) Glo;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;developed education politics european union 
1986;CMR;BUA;BUS;M;Inc2;EduF2;EduM2;(6) Oth;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;racism wealth modernity education drug trafic
1987;CMR;BUA;BUS;F;Inc2;EduF2;EduM3;(3) Nat;Nb_Vis_1a4;Mixit_O;2lang;Vecu_etra_O;colonization catholism integrity  
1988;CMR;BUA;BUS;F;Inc2;EduF3;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;integrated highly industrialized organized modern great
1989;CMR;BUA;BUS;M;Inc2;EduF2;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;racists    
1990;CMR;BUA;BUS;F;Inc3;EduF2;EduM2;      .;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;better    
1991;CMR;BUA;BUS;M;Inc2;EduF3;EduM3;(1) Loc;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_O;fake    
1993;CMR;BUA;BUS;M;Inc2;EduF2;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;former colonial masters    
1994;CMR;BUA;BUS;M;Inc3;EduF4;EduM4;(5) Glo;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;wonderful beautiful exciting opportunities 
1995;CMR;BUA;BUS;F;Inc3;EduF3;EduM4;(1) Loc;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_O;developed better rich racist 
1996;CMR;BUA;BUS;M;Inc1;EduF1;EduM1;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;the old continent    
1997;CMR;BUA;BUS;M;Inc1;EduF1;EduM1;(1) Loc;Nb_Vis_1a4;Mixit_N;0-1lang;Vecu_etra_N;continent with so many small countries many opportunities for studies   
1998;CMR;BUA;BUS;M;Inc3;EduF3;EduM3;(6) Oth;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;good education research good health high social ills 
1999;CMR;DLA;BUS;M;Inc2;EduF2;EduM2;(1) Loc;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_O;base of exploitation of africa struggle region volcanic region frozen region scientific region
2001;CMR;DLA;BUS;F;Inc3;EduF3;EduM4;(2) Inf;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_O;old continent mondialisation mercantilism capitalism industrialization
2002;CMR;DLA;BUS;M;Inc1;EduF1;EduM2;      .;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;pollution rich scolarisation work industrialization
2003;CMR;DLA;BUS;F;Inc2;EduF1;EduM2;(6) Oth;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;rich industrialized white white colonisator
2004;CMR;DLA;BUS;M;Inc1;EduF2;EduM2;(1) Loc;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;franceitaly italy danemark  
2005;CMR;DLA;BUS;M;Inc1;EduF2;EduM1;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;centre mediation industry democracy polluting
2006;CMR;DLA;BUS;M;Inc2;EduF2;EduM2;(6) Oth;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;occident middle east rich continent  
2007;CMR;DLA;BUS;M;Inc2;EduF2;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;finance industry technology hope organization
2008;CMR;DLA;BUS;M;Inc1;EduF1;EduM2;(7)Mul;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;occident old continent   
2010;CMR;DLA;BUS;M;Inc1;EduF4;EduM4;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;development north countries stability rich integrity
2011;CMR;DLA;BUS;M;Inc3;EduF3;EduM4;(5) Glo;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;economy technology industry development education
2012;CMR;DLA;BUS;M;Inc1;EduF4;EduM4;(7)Mul;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;northern counties rich old population  
2013;CMR;DLA;BUS;M;Inc1;EduF1;;(3) Nat;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;colonization power communism democracy exploitation
2014;CMR;DLA;BUS;F;Inc2;EduF3;EduM3;(4) Sup;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;power powerful rich hope hypocrisy
2015;CMR;DLA;BUS;M;Inc2;EduF3;EduM3;(2) Inf;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;rich open freedom exploitation normes
2016;CMR;DLA;BUS;F;Inc2;EduF2;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;development evolution goodwill dialogue clean
2017;CMR;DLA;BUS;M;Inc3;EduF2;EduM3;(2) Inf;Nb_Vis_1a4;Mixit_N;2lang;Vecu_etra_N;racism colonization industrialization exploitation egoism
2018;CMR;DLA;BUS;M;Inc2;EduF1;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;european union european commission europe of 27 european parliament european curt of justice
2019;CMR;DLA;BUS;F;Inc2;EduF3;EduM4;(3) Nat;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;dream adventure open on the world good life 
2020;CMR;DLA;BUS;F;Inc3;EduF1;EduM2;(7)Mul;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;development peace solidarity democracy violence
2021;CMR;DLA;BUS;F;Inc1;EduF1;EduM1;(1) Loc;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;colonization neo colonization technology capitalism racism
2022;CMR;DLA;BUS;F;Inc1;EduF1;EduM4;(7)Mul;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;developed countries occident white people superior of africans 
2023;CMR;DLA;BUS;M;Inc3;EduF3;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;4+lang;Vecu_etra_N;occident metropolis   
2024;CMR;DLA;BUS;F;Inc1;EduF1;EduM4;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;european union second mondial power illegal immigration  
2025;CMR;DLA;BUS;M;Inc2;EduF1;EduM2;(1) Loc;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_N;industrialization economic power development rich high technology
2026;CMR;DLA;BUS;F;Inc1;EduF4;EduM4;(4) Sup;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;advanced technology better conditions of live   
2027;CMR;DLA;BUS;M;Inc2;EduF2;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;development industrialization technology education pollution
2028;CMR;DLA;BUS;M;Inc2;EduF1;EduM1;(6) Oth;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;egoism racism materialistic dupe domination
2029;CMR;DLA;BUS;M;Inc1;EduF2;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;hypocrit colonization exploitation domination slaver
2030;CMR;DLA;BUS;F;Inc2;EduF2;EduM2;(5) Glo;Nb_Vis_O;Mixit_N;0-1lang;Vecu_etra_N;industry mecanisation money development investment
2031;CMR;DLA;BUS;M;Inc3;EduF3;EduM1;(4) Sup;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;capitalism colonization exploitation racism pervertion
2032;CMR;DLA;BUS;F;Inc2;EduF2;EduM2;      .;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;white development   
2033;CMR;DLA;BUS;M;Inc3;EduF2;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_O;dream    
2034;CMR;DLA;BUS;M;Inc1;EduF2;EduM3;(1) Loc;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_O;liyer thieves oppressors killer diabolic people
2035;CMR;DLA;BUS;F;Inc1;EduF2;EduM1;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;innovation old peoples auto suffisent exploitation domination
2036;CMR;DLA;BUS;M;Inc2;EduF2;;(3) Nat;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;powerful rich peace freedom democracy
2037;CMR;DLA;BUS;F;Inc3;EduF3;EduM4;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;peace development   
2038;CMR;DLA;BUS;M;Inc2;EduF2;EduM2;(2) Inf;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;developed countries old continent base of colonization industrialization democracy
2039;CMR;DSC;BUS;F;Inc2;EduF1;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;domination exploitation pollution terrorism danger
2040;CMR;DSC;BUS;F;Inc1;EduF4;EduM4;(3) Nat;Nb_Vis_O;Mixit_N;4+lang;Vecu_etra_N;development industrialized racist egocentric exploiter
2041;CMR;DSC;BUS;F;Inc3;EduF4;EduM4;(4) Sup;Nb_Vis_O;Mixit_N;4+lang;Vecu_etra_N;developed rich industrialized racist exploiter
2042;CMR;DSC;BUS;F;Inc4;EduF2;EduM4;(4) Sup;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;industrialized continent developed countries peace cleanliness modernity
2043;CMR;DSC;BUS;F;Inc2;EduF1;EduM4;(1) Loc;Nb_Vis_O;Mixit_N;4+lang;Vecu_etra_N;developed countries domination exploitation great country most contemplated country
2044;CMR;DSC;BUS;F;Inc2;EduF3;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;capitalist racism rich big building democracy
2045;CMR;DSC;BUS;F;Inc3;EduF3;EduM2;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;highway maintenance greats countries northern  countries high technology industries
2046;CMR;DSC;BUS;F;Inc2;EduF2;EduM3;(1) Loc;Nb_Vis_O;Mixit_N;4+lang;Vecu_etra_N;politics racism destructor rich modernity
2047;CMR;DSC;BUS;M;Inc3;EduF1;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;industry racism modernity democracy capitalism
2048;CMR;DSC;BUS;F;Inc3;EduF2;EduM4;(4) Sup;Nb_Vis_O;Mixit_N;3lang;Vecu_etra_N;western whites countries great countries countries of richness 
2049;CMR;DSC;BUS;F;Inc1;EduF1;EduM1;(7)Mul;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;capitalism evolution racism imperialism snobery
2052;CMR;DSC;BUS;M;Inc2;EduF2;EduM2;(1) Loc;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;tourism economic country sports industry 
2053;CMR;DSC;BUS;M;Inc4;EduF2;EduM3;(5) Glo;Nb_Vis_O;Mixit_O;2lang;Vecu_etra_N;developed world    
2054;CMR;DSC;BUS;M;Inc1;EduF1;EduM4;(5) Glo;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;rich continent    
2055;CMR;DSC;BUS;M;Inc1;EduF1;EduM1;(3) Nat;Nb_Vis_O;Mixit_N;2lang;Vecu_etra_N;industrialization globalization promoters of global worming exploiters of african natural resources 
2057;CMR;DSC;BUS;M;Inc3;EduF2;EduM3;(1) Loc;Nb_Vis_1a4;Mixit_N;3lang;Vecu_etra_O;continent of peace continent of progress continent of high economic back ground continent of innovation continent of good heath
2058;CMR;DSC;BUS;M;Inc2;EduF3;EduM4;(1) Loc;Nb_Vis_O;Mixit_O;2lang;Vecu_etra_N;industrialized modernism racism football sports
2059;CMR;NGE;BUS;M;Inc1;EduF1;EduM1;(1) Loc;Nb_Vis_1a4;Mixit_N;4+lang;Vecu_etra_N;white racism protectionism xenophobia bad people
2060;CMR;NGE;BUS;M;Inc3;EduF2;EduM3;(3) Nat;Nb_Vis_O;Mixit_N;4+lang;Vecu_etra_N;rich arrogant racism hypocrism spolian
2061;CMR;NGE;BUS;M;Inc2;EduF4;EduM4;(3) Nat;Nb_Vis_O;Mixit_N;4+lang;Vecu_etra_N;eldorado peace democracy patriotism rich
